pedido_id,cliente_id,produto_id,data_compra,quantidade,preco,status
540,40.0,14,2025-01-10,5,1266.24,enviado
541,12.0,12,2026-03-31,1,-2308.42,entregue
542,13.0,20,2026-02-08,4,1261.24,cancelado
543,45.0,6,2025-11-17,5,2407.51,entregue
544,42.0,1,2025-01-22,-5,2281.05,entregue
545,39.0,21,2025-05-23,2,1116.09,entregue
546,30.0,26,2025-06-05,3,369.46,entregue
547,0.0,25,2024-08-03,5,1225.3,entregue
548,18.0,19,2025-01-29,2,3978.61,entregue
549,25.0,21,2025-01-25,-6,3813.72,entregue
550,21.0,4,2024-11-12,3,-960.64,entregue
551,18.0,5,2026-04-25,6,47.12,enviado
552,26.0,11,2026-01-30,6,2342.77,entregue
553,23.0,30,2025-11-18,5,416.03,processando
554,17.0,19,2024-08-21,6,3662.44,entregue
555,5.0,14,2024-04-29,8,537.81,entregue
556,5.0,28,2024-05-24,2,1957.23,cancelado
557,29.0,28,2024-05-23,1,2500.52,entregue
558,4.0,13,2025-06-20,5,609.06,enviado
559,27.0,25,2025-06-10,1,3025.7,entregue
560,4.0,32,2025-05-21,7,479.57,cancelado
561,49.0,5,2024-03-21,6,3195.65,entregue
562,41.0,3,2025-08-24,1,3249.04,processando
563,31.0,28,2025-08-17,9,3806.57, ENTREGUE 
564,43.0,15,2025-03-16,2,1340.74,entregue
565,47.0,20,2025-09-01,4,1149.59,cancelado
566,7.0,20,2025-02-06,2,1132.03,processando
567,3.0,16,2024-07-01,7,2040.98,entregue
568,28.0,2,2024-12-23,2,1841.68,entregue
569,20.0,18,2025-05-07,6,2500.38,entregue
570,50.0,12,2024-06-25,3,2061.51,entregue
571,4.0,29,2025-12-21,10,498.94,entregue
572,50.0,28,2025-08-01,10,2564.78,cancelado
573,14.0,9,2024-01-03,5,1483.43,enviado
574,13.0,4,2024-03-11,3,1184.47,processando
575,34.0,28,2026-02-07,1,2735.53,enviado
576,14.0,28,2025-10-30,2,2954.94,enviado
577,5.0,11,2025-02-09,2,837.35,enviado
578,23.0,12,2024-12-31,5,1770.22,processando
579,0.0,8,2024-05-12,8,746.74,entregue
580,42.0,27,2025-03-30,7,2158.1,processando
581,35.0,26,2025-04-03,10,1929.48,processando
582,18.0,27,2024-02-20,3,3614.07,entregue
583,14.0,4,2025-06-20,8,2322.01,entregue
584,33.0,13,2024-08-05,7,2820.9,cancelado
585,17.0,12,2025-02-14,1,2160.92,entregue
586,45.0,19,2025-07-20,8,2000.95,cancelado
587,15.0,14,2026-03-21,8,365.05,entregue
588,10.0,6,2025-03-25,4,1289.22,entregue
589,38.0,19,2025-12-03,6,937.31,entregue
590,23.0,16,2025-07-25,3,3787.84,processando
591,34.0,16,2026-03-17,7,3773.64,entregue
592,23.0,3,2026-04-10,2,3379.45,entregue
593,47.0,14,2024-02-21,10,1154.24,cancelado
594,4.0,10,2025-03-03,3,3652.02,entregue
595,2.0,4,2025-05-28,1,1520.56,entregue
596,1.0,6,2025-08-09,9,1653.45,enviado
597,11.0,29,2025-06-14,3,3084.43,cancelado
598,45.0,25,2024-09-26,1,-2805.49,entregue
599,39.0,8,2026-04-09,8,3952.98,cancelado
600,14.0,14,2024-02-12,2,1519.52,cancelado
601,35.0,14,2025-09-07,8,2259.07,enviado
602,20.0,18,2024-04-09,8,1265.31,entregue
603,7.0,19,2024-11-05,1,3866.3,enviado
604,27.0,28,2024-02-21,2,3545.94,enviado
605,21.0,30,2024-12-23,4,168.13,entregue
606,12.0,32,2025-06-06,9,1085.21,enviado
607,41.0,20,2025-12-14,9,2949.16,processando
608,44.0,1,2026-03-11,3,3445.52,entregue
609,47.0,30,2025-12-10,8,2319.86,entregue
610,1.0,9,2025-05-10,5,3687.57,cancelado
611,23.0,25,2025-07-28,6,1869.78,processando
612,50.0,30,2024-10-06,4,1956.72,processando
613,31.0,5,2024-11-02,9,1635.18,entregue
614,24.0,24,2024-01-16,7,3145.7,entregue
615,24.0,2,2024-12-03,7,3068.8,enviado
616,8.0,21,2024-10-06,9,3203.98,entregue
617,34.0,12,2024-06-08,3,1919.9,entregue
618,9.0,28,2026-02-07,7,2893.82,enviado
619,38.0,32,2024-11-24,3,-1823.98,processando
620,33.0,9,2025-02-03,5,2197.68,entregue
621,42.0,26,2025-04-18,6,1266.32,entregue
622,34.0,16,2024-10-05,8,2928.4,enviado
623,13.0,13,2025-01-22,-4,300.94,entregue
624,17.0,11,2025-04-22,9,3958.41,cancelado
625,40.0,27,2026-04-26,10,3820.7,entregue
626,43.0,15,2025-06-13,1,2300.46,processando
627,7.0,31,2024-04-10,8,3945.53,cancelado
628,20.0,28,2025-12-23,5,-1789.24,cancelado
629,4.0,26,2024-08-16,2,380.41,enviado
630,27.0,6,2026-02-20,1,2487.18,cancelado
631,19.0,28,2024-07-18,3,1562.78,entregue
632,45.0,7,2024-04-06,10,1773.48,processando
633,33.0,1,2025-09-11,9,3686.61,entregue
634,8.0,16,2024-11-11,7,874.08,cancelado
635,15.0,16,2024-07-12,7,2346.77,cancelado
636,1.0,30,2025-06-22,6,461.51,entregue
637,43.0,26,2026-03-23,4,318.55,entregue
638,46.0,4,2025-06-22,6,190.52,processando
639,0.0,4,2024-05-31,-2,3999.24,cancelado
640,42.0,2,2024-04-16,8,1574.01,cancelado
641,0.0,4,2024-10-23,2,3563.82,entregue
642,18.0,6,2024-08-10,5,1021.53, PROCESSANDO 
643,17.0,19,2025-03-11,6,-2307.27,entregue
644,24.0,9,2024-05-24,8,2303.7,entregue
645,32.0,25,2024-04-09,9,-675.65,cancelado
646,38.0,30,2024-03-08,5,2609.51,processando
647,29.0,18,2024-11-28,7,2122.25,entregue
648,42.0,10,2024-07-21,8,3485.01,enviado
649,48.0,9,2026-04-24,4,1041.92,entregue
650,3.0,32,2026-01-04,10,630.74,entregue
651,40.0,5,2025-10-15,-7,3692.85,entregue
652,20.0,14,2025-08-16,1,3569.65,processando
653,17.0,2,2024-06-08,2,2051.64,entregue
654,45.0,25,2026-04-21,1,634.07,entregue
655,40.0,26,2025-06-25,7,2404.63,cancelado
656,35.0,10,2026-03-30,6,2378.21,entregue
657,35.0,28,2025-07-02,9,2000.56,processando
658,16.0,2,2026-03-31,10,30.27,entregue
659,25.0,20,2024-03-24,7,454.5,entregue
660,6.0,26,2026-01-13,9,2168.67,enviado
661,9.0,4,2026-02-23,6,3114.74,cancelado
662,39.0,24,2024-02-22,6,2275.34,cancelado
663,20.0,15,2024-12-08,7,1104.54,processando
664,43.0,4,2026-04-03,1,2664.01,processando
665,36.0,16,2025-12-27,7,3424.3,entregue
666,19.0,26,2024-03-03,2,1752.04,entregue
667,10.0,1,2025-12-25,6,1827.36,entregue
668,34.0,15,2024-11-07,5,3036.12,processando
669,19.0,10,2025-10-06,1,3444.0,entregue
670,49.0,17,2025-04-29,5,1611.46,processando
671,12.0,29,2024-09-20,2,2358.1,entregue
672,36.0,16,2024-08-02,7,1938.47,entregue
673,4.0,22,2025-04-09,2,3001.2,entregue
674,34.0,31,2024-06-09,4,17.46,entregue
675,37.0,19,2026-02-14,-4,2213.82,enviado
676,24.0,6,2025-05-19,8,3118.07,processando
677,26.0,3,2025-01-31,8,560.01, PROCESSANDO 
678,2.0,22,2024-11-15,2,1378.0,enviado
679,15.0,32,2024-06-18,9,780.25,cancelado
680,2.0,26,2025-04-23,4,2590.85,entregue
681,44.0,32,2025-06-20,6,3457.79,enviado
682,22.0,28,2024-08-08,4,1549.47,processando
683,21.0,12,2026-04-09,1,3739.89,entregue
684,20.0,20,2025-06-20,2,2376.96,cancelado
685,10.0,11,2025-12-15,8,3440.19,entregue
686,4.0,2,2024-08-08,4,3648.92,entregue
687,0.0,5,2025-01-24,5,270.35,entregue
688,20.0,11,2025-09-30,7,669.46,entregue
689,32.0,20,2024-09-27,5,3991.15,enviado
690,31.0,20,2024-04-13,6,1824.61,entregue
691,0.0,4,2025-05-15,7,3908.56,entregue
692,7.0,24,2025-02-19,2,2969.67,entregue
693,48.0,21,2024-04-03,2,3149.42, ENTREGUE 
694,38.0,9,2024-06-03,7,2615.91,entregue
695,8.0,19,2024-02-25,4,3980.91,enviado
696,15.0,32,2024-10-30,8,2671.78,processando
697,39.0,21,2024-02-07,8,2929.42,processando
698,36.0,10,2024-05-20,5,3346.57,processando
699,2.0,19,2025-10-24,1,1133.73,enviado
700,35.0,22,2025-11-22,9,1401.04,entregue
701,30.0,4,2024-12-07,9,3404.11,cancelado
702,40.0,9,2024-08-10,10,3055.53,processando
703,36.0,27,2025-01-16,10,971.71,entregue
704,12.0,14,2025-07-12,7,3346.54,processando
705,16.0,30,2024-11-28,2,852.1,cancelado
706,44.0,7,2025-06-13,7,545.1,entregue
707,29.0,7,2025-01-19,1,3398.59,processando
708,44.0,15,2025-10-30,6,3731.28,entregue
709,25.0,17,2025-09-14,5,2588.15,entregue
710,20.0,30,2025-09-02,8,2183.34,entregue
711,7.0,1,2024-01-05,9,2010.62,cancelado
712,43.0,4,2025-09-18,4,2467.57,enviado
713,36.0,29,2024-10-08,10,1517.35,cancelado
714,24.0,27,2025-11-12,5,1789.65,enviado
715,28.0,22,2025-05-05,8,3047.65,cancelado
716,37.0,18,2025-03-29,10,1491.16,entregue
717,19.0,14,2025-07-08,7,937.38,enviado
718,49.0,4,2024-07-06,7,594.21,processando
719,21.0,12,2026-03-18,5,1208.24,enviado
720,33.0,9,2025-05-02,5,3194.45,cancelado
721,31.0,13,2025-10-26,4,2926.69,cancelado
722,36.0,14,2025-03-26,2,1871.83,cancelado
723,9.0,15,2024-04-13,5,930.34,cancelado
724,48.0,20,2025-04-30,4,3333.02,cancelado
725,18.0,14,2025-04-13,3,2435.05,enviado
726,25.0,6,2024-11-18,3,1534.61,entregue
727,40.0,25,2026-02-05,1,1960.11,cancelado
728,9.0,15,2024-06-21,9,524.66,enviado
729,17.0,23,2026-01-10,2,633.31,cancelado
730,23.0,16,2024-12-03,1,1208.04,processando
731,22.0,6,2024-08-30,9,959.64, PROCESSANDO 
732,45.0,28,2025-03-20,8,2925.14,entregue
733,23.0,24,2024-03-25,4,1196.54,processando
734,19.0,29,2025-10-23,3,2797.17,entregue
735,36.0,10,2026-04-07,3,2757.76,enviado
736,22.0,30,2024-07-09,2,2619.09,entregue
737,45.0,26,2025-07-21,7,3517.6,cancelado
738,,7,2025-08-03,1,1411.67,entregue
739,4.0,15,2025-05-08,2,555.45,entregue
740,5.0,6,2024-06-27,1,2210.3,cancelado
741,24.0,32,2024-05-08,7,2357.69,processando
742,32.0,22,2025-05-01,5,1380.05,entregue
743,29.0,13,2024-03-08,8,3989.96,cancelado
744,16.0,2,2025-10-20,10,2522.7,enviado
745,13.0,24,2024-02-26,4,1103.33,entregue
746,34.0,14,2026-03-04,1,131.07,enviado
747,35.0,11,2025-12-04,4,2326.65,entregue
748,3.0,13,2024-02-18,-9,2865.94,entregue
749,,28,2024-08-31,1,2982.09,processando
750,39.0,12,2024-01-31,7,310.0,entregue
751,11.0,3,2024-11-28,8,3866.35,entregue
752,40.0,26,2024-04-30,8,3594.4,entregue
753,23.0,8,2025-03-16,6,1190.66,cancelado
754,4.0,2,2024-01-06,1,1347.71,entregue
755,25.0,28,2026-03-13,7,317.4,entregue
756,35.0,1,2024-06-09,1,1240.14,enviado
757,0.0,28,2024-04-11,2,936.07,entregue
758,10.0,15,2024-03-13,2,384.7,entregue
759,42.0,26,2024-06-10,1,3128.84,enviado
760,7.0,20,2024-12-29,8,3911.06,entregue
761,0.0,12,2026-04-05,7,860.81,entregue
762,25.0,23,2026-01-18,4,1575.26,processando
763,21.0,30,2024-02-10,1,393.34,cancelado
764,9.0,14,2025-05-18,5,1411.58,entregue
765,11.0,10,2024-02-26,7,3210.85,entregue
766,38.0,20,2024-06-12,6,2170.53,cancelado
767,17.0,25,2024-06-22,5,2112.34,enviado
768,47.0,15,2026-02-04,5,1580.92,entregue
769,50.0,22,2025-11-15,8,2194.91,enviado
770,33.0,20,2025-08-12,2,1800.13,entregue
771,1.0,31,2024-11-16,9,2248.23,cancelado
772,36.0,32,2024-01-29,1,17.15,enviado
773,34.0,20,2024-12-05,9,580.3,enviado
774,22.0,29,2025-05-26,5,2477.85,entregue
775,13.0,24,2025-01-06,2,3531.59,entregue
776,46.0,23,2025-03-04,3,3186.73,entregue
777,14.0,19,2025-08-23,9,3385.9,entregue
778,28.0,13,2025-07-14,2,3470.46,entregue
779,36.0,20,2026-01-29,10,3411.94,entregue
780,20.0,12,2025-02-27,9,2743.44,entregue
781,1.0,19,2024-01-18,1,3869.34,entregue
782,16.0,10,2024-10-09,7,3697.93,entregue
783,39.0,15,2025-03-24,8,2039.93,entregue
784,39.0,2,2024-05-27,2,114.39,entregue
785,33.0,18,2024-03-17,7,1140.95,cancelado
786,0.0,9,2025-05-29,5,3467.64,enviado
787,5.0,14,2025-03-15,1,1511.76,entregue
788,17.0,25,2024-04-21,3,2979.61,entregue
789,29.0,3,2025-11-20,5,784.55,entregue
790,28.0,9,2024-03-16,6,1385.85,processando
791,20.0,22,2025-11-05,9,2300.63, ENTREGUE 
792,17.0,12,2024-02-13,10,2097.45,entregue
793,43.0,1,2025-08-31,9,-1499.73,entregue
794,8.0,12,2024-12-23,10,3843.62,cancelado
795,19.0,13,2026-04-09,1,181.81,entregue
796,23.0,4,2026-02-01,4,1032.56,entregue
797,41.0,11,2025-04-12,8,3336.07,entregue
798,12.0,24,2025-06-16,7,2528.24,entregue
799,24.0,26,2024-07-17,5,3525.65,entregue
800,47.0,1,2025-06-09,6,1413.81,entregue
801,7.0,7,2024-08-21,8,1873.48,cancelado
802,6.0,6,2024-09-26,3,491.58,processando
803,44.0,26,2024-11-03,10,1902.65,enviado
804,47.0,7,2025-05-22,3,3482.0,processando
805,8.0,18,2025-08-01,6,1701.88,processando
806,0.0,8,2025-04-28,9,3752.6,entregue
807,8.0,16,2024-09-26,6,3688.19,entregue
808,15.0,11,2024-09-20,7,2892.56,entregue
809,33.0,9,2025-12-25,4,1965.84,enviado
810,50.0,21,2024-05-27,10,3982.77, ENTREGUE 
811,21.0,31,2025-07-24,1,2822.68,entregue
812,47.0,1,2024-09-11,4,1982.71,entregue
813,31.0,4,2024-05-28,7,2159.26,entregue
814,14.0,27,2025-03-04,9,1477.7,cancelado
815,16.0,23,2024-06-08,9,778.66,processando
816,35.0,4,2024-10-11,7,3747.78,entregue
817,1.0,30,2024-03-11,8,1696.04,enviado
818,1.0,27,2026-02-06,8,2265.72,enviado
819,1.0,25,2024-08-25,1,1855.65,cancelado
820,44.0,20,2024-10-25,2,2913.63,entregue
821,30.0,16,2025-10-17,10,2074.5,enviado
822,2.0,11,2024-08-10,9,3386.46,cancelado
823,34.0,14,2024-08-13,9,2707.78,entregue
824,30.0,1,2025-11-15,8,1133.55,enviado
825,31.0,5,2024-04-15,10,1606.98,entregue
826,44.0,10,2025-10-12,9,3076.97,processando
827,5.0,31,2024-02-10,2,3714.6,entregue
828,44.0,16,2025-11-11,8,3978.7,cancelado
829,39.0,4,2025-08-05,4,688.35,entregue
830,33.0,29,2025-05-22,6,3332.41,enviado
831,47.0,13,2025-12-13,8,178.7,enviado
832,7.0,16,2025-10-22,6,289.0,entregue
833,49.0,21,2024-03-12,5,1584.24,cancelado
834,,25,2025-07-08,7,1295.74,enviado
835,50.0,2,2026-02-04,4,3608.31,enviado
836,0.0,4,2024-10-01,1,1587.47,entregue
837,18.0,7,2025-03-30,8,3125.19,cancelado
838,48.0,11,2024-09-22,3,836.07,processando
839,35.0,6,2025-07-29,7,575.86,entregue
840,13.0,16,2025-07-24,7,2803.36,entregue
841,30.0,28,2025-10-18,2,2603.02, CANCELADO 
842,37.0,16,2024-07-21,10,2863.4,enviado
843,39.0,27,2025-03-29,-2,2277.89,entregue
844,45.0,4,2025-10-13,10,619.93,cancelado
845,37.0,7,2025-03-09,4,1614.3,processando
846,45.0,31,2024-12-30,8,3681.21,cancelado
847,21.0,24,2024-06-19,10,3243.69,entregue
848,29.0,3,2025-03-31,1,424.85,entregue
849,16.0,17,2026-01-06,1,219.74,entregue
850,41.0,11,2024-09-05,2,2253.93,processando
851,26.0,9,2024-03-15,5,1022.23,processando
852,11.0,18,2024-06-19,4,596.4,entregue
853,19.0,24,2025-08-11,-3,1815.39,entregue
854,8.0,2,2025-05-27,8,3769.61,entregue
855,14.0,9,2025-04-15,8,2571.09,entregue
856,13.0,4,2026-02-05,9,1952.67,enviado
857,33.0,23,2025-06-19,9,2018.27,cancelado
858,24.0,25,2025-08-27,3,3671.74,cancelado
859,20.0,1,2024-11-17,1,729.03,enviado
860,43.0,21,2024-11-21,7,963.29,entregue
861,16.0,20,2025-08-16,9,3689.69,cancelado
862,24.0,15,2025-10-15,1,2424.07,entregue
863,16.0,31,2025-03-16,4,3274.25,entregue
864,28.0,19,2024-04-19,1,854.77,entregue
865,4.0,13,2025-03-03,9,3053.16,cancelado
866,17.0,20,2025-08-29,5,1537.84,cancelado
867,36.0,28,2024-07-22,4,1052.25,cancelado
868,13.0,31,2025-04-30,9,1735.72,processando
869,39.0,9,2024-10-02,9,820.8,processando
870,42.0,25,2024-11-20,3,3576.81,entregue
871,1.0,29,2024-11-27,10,2514.24,processando
872,18.0,1,2024-01-10,9,-1085.18,entregue
873,25.0,9,2024-07-14,1,2642.31,entregue
874,21.0,25,2024-09-04,9,3960.3,entregue
875,29.0,26,2024-11-04,2,1302.73,cancelado
876,5.0,30,2026-04-24,9,1792.31,processando
877,0.0,15,2024-11-12,8,3556.04,cancelado
878,35.0,6,2025-10-14,4,2281.85,entregue
879,16.0,11,2024-10-11,9,1844.08,cancelado
880,2.0,29,2026-02-04,8,3235.11,entregue
881,50.0,1,2025-07-19,-5,745.76,cancelado
882,4.0,27,2026-04-05,7,3410.0,entregue
883,31.0,29,2024-05-28,8,1619.8,processando
884,26.0,17,2024-05-28,5,475.59,processando
885,35.0,17,2025-01-24,4,3080.57,entregue
886,50.0,7,2026-02-27,1,3625.56,entregue
887,40.0,7,2024-06-21,3,1186.14,processando
888,3.0,19,2024-08-27,4,2992.14,enviado
889,45.0,7,2025-08-20,5,1684.46,cancelado
890,9.0,10,2024-04-16,9,2436.31,enviado
891,10.0,31,2025-10-22,10,919.83,processando
892,14.0,32,2024-02-06,9,2378.64,entregue
893,6.0,32,2026-03-31,7,3859.61,entregue
894,1.0,5,2024-07-16,5,2533.67,processando
895,36.0,1,2024-08-23,10,2165.39,processando
896,6.0,6,2025-08-28,2,3452.0,entregue
897,49.0,16,2025-10-20,7,1115.78,cancelado
898,41.0,8,2025-08-23,4,1208.65,cancelado
899,22.0,13,2024-12-07,3,2597.86,entregue
900,35.0,12,2026-02-16,6,703.26,processando
901,46.0,32,2024-04-15,4,1985.82,cancelado
902,3.0,13,2025-01-17,6,2991.87,entregue
903,44.0,22,2026-04-03,5,2873.15,enviado
904,21.0,26,2024-09-17,5,-3489.12,enviado
905,42.0,25,2024-07-13,6,-2310.34,enviado
906,5.0,31,2025-04-22,7,1377.21,entregue
907,30.0,4,2025-11-20,10,3580.9,entregue
908,3.0,9,2025-10-04,8,826.02,entregue
909,17.0,32,2025-08-23,4,3117.71,entregue
910,46.0,29,2026-01-04,9,2601.71,entregue
911,36.0,22,2024-02-01,3,3419.25,entregue
912,4.0,22,2024-10-12,5,819.91,entregue
913,2.0,18,2024-06-27,2,1577.52,enviado
914,40.0,24,2025-03-06,5,1900.88,processando
915,16.0,30,2024-09-02,4,1986.81,processando
916,40.0,8,2024-01-21,5,3739.26,processando
917,11.0,7,2025-03-05,8,2129.27,entregue
918,32.0,1,2025-11-29,4,911.9,processando
919,13.0,27,2024-09-14,1,3343.74,entregue
920,30.0,8,2025-09-06,7,3883.88,entregue
921,47.0,12,2024-01-20,8,599.25,processando
922,36.0,9,2025-08-01,7,3224.99,entregue
923,49.0,8,2025-01-01,4,-372.55,cancelado
924,47.0,10,2024-02-17,8,3400.89,cancelado
925,7.0,20,2026-01-22,3,835.34,entregue
926,35.0,6,2025-01-10,5,2842.11,processando
927,18.0,14,2025-04-14,8,3593.08,entregue
928,38.0,19,2024-12-13,10,214.6,entregue
929,0.0,29,2025-11-24,9,3302.26,entregue
930,42.0,29,2026-03-02,7,1072.33,enviado
931,42.0,29,2024-09-25,7,813.03,entregue
932,40.0,10,2026-04-10,3,3832.47,entregue
933,29.0,31,2024-05-28,1,2840.01,entregue
934,47.0,30,2024-02-19,8,1735.63,enviado
935,13.0,29,2024-03-19,4,3542.0,enviado
936,18.0,5,2025-07-28,5,3139.18,enviado
937,46.0,17,2025-09-15,9,3248.81,cancelado
938,28.0,22,2024-12-05,1,712.09,cancelado
939,19.0,12,2025-06-14,9,2970.52,entregue
940,0.0,21,2024-01-06,4,428.12,processando
941,50.0,27,2024-07-06,1,2649.28,entregue
942,46.0,27,2024-12-14,1,1250.46,cancelado
943,32.0,15,2024-03-15,7,3870.36,entregue
944,35.0,25,2024-08-02,1,3237.44,processando
945,9.0,24,2025-03-10,4,212.25,entregue
946,28.0,6,2025-05-28,8,1369.63,cancelado
947,38.0,20,2026-04-16,9,1666.88,entregue
948,12.0,18,2024-10-08,8,2253.61,entregue
949,48.0,22,2024-04-27,1,2395.83,entregue
950,28.0,5,2024-05-18,10,2433.75,cancelado
951,41.0,11,2025-04-18,2,3204.55,processando
952,50.0,20,2026-04-07,2,1448.08,processando
953,30.0,28,2025-10-01,9,2371.2,entregue
954,31.0,30,2024-06-25,5,2325.53,enviado
955,35.0,18,2024-10-12,7,3388.01,entregue
956,11.0,13,2026-02-28,10,2560.41,cancelado
957,15.0,4,2026-01-04,5,2281.71,enviado
958,11.0,27,2024-12-27,3,840.62,entregue
959,39.0,15,2025-07-09,1,2382.08,entregue
960,47.0,21,2024-11-06,-1,3960.26,entregue
961,2.0,6,2024-10-05,10,370.63,cancelado
962,25.0,21,2026-02-18,2,1050.84,entregue
963,24.0,4,2024-02-03,4,3742.43,entregue
964,48.0,32,2024-06-19,8,3476.44,entregue
965,45.0,8,2026-03-01,9,3158.7,enviado
966,49.0,19,2026-04-07,10,222.2,processando
967,41.0,9,2024-11-27,9,869.37,enviado
968,29.0,1,2025-05-16,1,3344.79,entregue
969,19.0,26,2024-01-21,7,-537.65,enviado
970,18.0,26,2024-07-27,4,3316.74,cancelado
971,18.0,29,2024-10-19,4,2625.47,cancelado
972,22.0,31,2024-02-14,8,555.95,cancelado
973,8.0,23,2025-10-23,2,3163.66,entregue
974,8.0,27,2025-08-22,1,621.51,cancelado
975,10.0,28,2024-09-18,5,3103.35,entregue
976,49.0,17,2025-07-01,2,2397.99,entregue
977,40.0,18,2026-03-13,6,471.26,cancelado
978,22.0,11,2025-11-16,10,1234.29,entregue
979,44.0,25,2025-02-15,3,2377.11,entregue
980,1.0,19,2024-11-05,10,2272.19,entregue
981,14.0,12,2024-03-11,-4,2495.18,entregue
982,29.0,17,2025-12-01,2,3448.54,processando
983,29.0,22,2025-08-10,1,715.83,entregue
984,6.0,10,2025-12-01,6,1721.98,processando
985,24.0,15,2025-06-28,8,790.61,cancelado
986,25.0,9,2025-02-05,3,3720.34,cancelado
987,32.0,27,2024-07-15,7,1070.8,enviado
988,16.0,13,2025-04-09,8,3572.92,cancelado
989,4.0,4,2026-03-07,2,2708.13,cancelado
990,40.0,28,2025-01-23,9,1884.45,enviado
991,46.0,8,2024-03-28,7,1554.99,enviado
992,41.0,29,2024-03-26,6,1044.78,entregue
993,20.0,23,2025-09-13,3,2151.63,entregue
994,43.0,8,2025-11-04,7,3026.96,processando
995,39.0,17,2026-02-21,9,201.89,cancelado
996,26.0,31,2024-02-01,2,167.6,enviado
997,7.0,2,2025-04-12,2,3586.72,entregue
998,47.0,21,2024-02-26,10,3108.54,cancelado
999,19.0,12,2025-12-23,3,372.6, ENVIADO 
1000,39.0,21,2024-09-10,1,971.94,enviado
1001,37.0,29,2024-06-24,2,143.89,cancelado
1002,25.0,21,2025-10-28,4,2988.05,entregue
1003,48.0,9,2024-04-01,9,2697.46,enviado
1004,29.0,23,2025-08-25,3,2455.69,processando
1005,8.0,22,2024-07-23,8,-2538.28, ENTREGUE 
1006,36.0,15,2025-06-19,9,1184.79,enviado
1007,42.0,27,2025-05-12,7,388.84,enviado
1008,13.0,20,2024-06-22,9,3712.36,entregue
1009,23.0,31,2025-11-19,1,1691.47,processando
1010,0.0,2,2024-02-02,6,2276.6,cancelado
1011,6.0,3,2024-04-12,5,1950.78,entregue
1012,28.0,20,2026-02-21,6,2077.27,cancelado
1013,12.0,21,2025-06-25,8,2593.03,cancelado
1014,30.0,25,2024-09-18,3,3108.7,processando
1015,27.0,23,2026-03-10,1,3953.02,entregue
1016,25.0,20,2026-04-25,9,1805.74,cancelado
1017,10.0,1,2024-05-26,3,1723.79,entregue
1018,6.0,4,2025-05-18,2,3501.45,cancelado
1019,15.0,6,2026-01-18,9,2565.0,entregue
1020,19.0,24,2025-07-13,9,41.74,processando
1021,25.0,1,2025-07-02,2,3779.13,entregue
1022,1.0,21,2025-08-17,6,1673.2,processando
1023,48.0,32,2026-02-04,1,829.5,cancelado
1024,48.0,15,2025-02-16,2,1114.08,enviado
1025,38.0,28,2024-06-29,2,3010.58,entregue
1026,30.0,9,2025-08-24,8,2988.05,processando
1027,50.0,14,2026-04-16,2,1575.09,cancelado
1028,27.0,19,2025-07-15,4,1288.68,enviado
1029,36.0,14,2026-02-26,4,1020.61,entregue
1030,27.0,27,2025-10-07,1,16.47,enviado
1031,21.0,18,2025-02-23,4,2884.78,entregue
1032,45.0,29,2025-09-09,3,3199.67,processando
1033,3.0,20,2024-03-28,9,670.74,entregue
1034,11.0,3,2024-06-08,6,2237.6,entregue
1035,22.0,6,2025-02-17,6,2029.44,entregue
1036,21.0,7,2024-12-18,2,1842.34,entregue
1037,31.0,17,2025-09-15,-6,2409.68,entregue
1038,29.0,2,2026-02-24,5,3966.37,entregue
1039,3.0,16,2025-10-18,1,2810.31,entregue
1040,20.0,10,2026-01-23,4,567.02,cancelado
1041,0.0,21,2025-03-10,7,3922.23,processando
1042,48.0,17,2025-02-25,6,3811.79,cancelado
1043,22.0,15,2024-12-27,10,2241.03,processando
1044,36.0,29,2025-08-23,6,3655.41,entregue
1045,13.0,28,2024-12-21,10,709.17,cancelado
1046,49.0,15,2026-03-24,4,816.09,entregue
1047,20.0,5,2025-11-04,1,2836.96,entregue
1048,21.0,4,2025-09-16,10,3094.29,cancelado
1049,22.0,13,2025-01-28,9,275.96,entregue
1050,21.0,27,2024-07-08,7,3057.65,cancelado
1051,25.0,13,2026-02-02,3,311.62,entregue
1052,45.0,12,2024-12-04,7,2346.6,cancelado
1053,14.0,32,2025-02-03,3,1340.91,entregue
1054,3.0,6,2024-07-09,10,1171.36,entregue
1055,40.0,11,2025-06-02,7,2301.27,entregue
1056,26.0,9,2026-03-09,2,3832.94,cancelado
1057,19.0,7,2025-07-23,5,3415.9,entregue
1058,38.0,11,2024-01-26,-7,3009.13,entregue
1059,48.0,5,2024-02-09,4,-3328.85, ENTREGUE 
1060,39.0,5,2024-04-28,5,2814.97,enviado
1061,10.0,7,2025-06-20,-6,3910.5,enviado
1062,16.0,1,2024-09-30,5,650.18,entregue
1063,20.0,25,2026-03-11,10,3909.76,processando
1064,40.0,8,2024-06-14,1,343.57,entregue
1065,32.0,11,2026-04-07,6,3706.3,processando
1066,28.0,22,2025-05-31,2,1654.88,enviado
1067,44.0,10,2025-01-15,1,762.53,processando
1068,6.0,12,2024-05-02,2,1541.38,enviado
1069,39.0,11,2026-02-15,3,3045.82,entregue
1070,13.0,29,2025-10-12,5,2132.29,entregue
1071,50.0,12,2024-04-14,5,3433.59,processando
1072,11.0,18,2025-04-21,7,2357.27,entregue
1073,6.0,9,2025-07-05,5,2916.86,enviado
